"","seg_name","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9","Comp.10","Comp.11","Comp.12","Comp.13","Comp.14","Comp.15","Comp.16","Comp.17","Comp.18","Comp.19","Comp.20","Comp.21","Comp.22","Comp.23","Comp.24","Comp.25","ID","ratio","perc_0","perc_1","perc_2","perc_3","perc_4","perc_5","perc_6","perc_7","perc_8","perc_9"
"23","BEN04_0005_t",-1.99688688519941,1.27357926269059,-0.460587410649206,0.495758810981446,-0.445361797313493,-0.0548536150574979,-0.599520840601096,0.117504767137297,-0.308617541351748,-0.22557143195513,-1.12124616656216,-0.203304672868118,0.378047311454615,-0.0724825288410439,-0.0436640763972609,-0.0907049293950033,-0.115192608440869,-0.22806698694398,-0.00979308020302338,-0.0369023293837893,0.0808361583274218,0.0828838782837759,0.0620871253349993,0.0611696083984048,-0.014649360015477,"BEN04_9",0.00159,42.13,0,0,0,0,0,57.87,0,0,0
"24","BEN04_0006_t",-0.23907219922295,1.484430810753,-0.290237891451351,-0.416508813811446,0.0466532079011393,-0.530869449966787,0.099987728134551,0.115237731192324,0.175069303518563,-0.374780992723259,0.301329824481688,0.280941887330245,0.238937850139491,0.015067084319055,-0.051210918808176,-0.296338094419282,-0.411947972615613,0.124668043721443,0.0611211730305417,0.232728138672242,0.0696930666396522,0.159466748307636,0.0878517568282971,0.15005108604594,-0.0392135374362024,"BEN04_18",0.00144,2.56,0,0,0,0,0,95.38,0,0,2.05
"25","BEN04_0007_t",-0.403154616734409,1.82056352971716,0.244009716358698,-0.250881434952427,-0.528006267280803,-0.739682146810264,0.605905136755318,0.275229966998847,0.181033853329219,0.285422239694785,-0.0692862492108039,0.190914639556377,-0.111010964931497,-0.0234315567628905,-0.253775159855338,0.120181822601773,-0.044792853564133,0.0719897751418347,-0.0141216408756954,-0.202080029163926,-0.218530793339115,0.0715465312200234,0.0706022302332858,-0.225030003660335,-0.113225653550975,"BEN04_3",0.00189,98.05,0,0,0,0,0,1.95,0,0,0
"26","BEN04_0008_t",-0.196219632535843,1.35037274172771,0.240552858966282,-0.206674342388756,0.283267873962794,-0.174400494560959,0.326101130031156,0.386078663381043,-0.161493977059789,0.122074585425622,-0.108520460231998,0.035871182937838,0.0268741821747551,-0.0773039553507871,-0.378405206929176,0.0104169122936878,-0.0838341374009869,0.164329376642301,-0.0614326581081909,-0.20496993331615,-0.259797683358427,0.0903923959122639,-0.0532555194065126,-0.195182205613161,-0.0260586680407336,"BEN04_4",0.00179,6.58,2.47,0,0,0,0,90.12,0.82,0,0
"27","BEN04_0009_t",-5.3245905682128,-4.19300792138017,0.693560596271002,0.509808598755383,0.190998241105111,1.50682943378517,1.11300240706022,-0.543503741431553,0.491904428693242,0.0836507996977789,0.640258412417384,0.516078295093034,0.309782270130504,0.101087206623777,-0.378545017234811,0.149177662484311,0.60913455826594,-0.4313751625782,0.241269723677777,-0.696569571660493,0.00658274231959095,-0.0462050868057671,0.324732406686121,0.37019813498387,0.040472047716682,"BEN04_23",0.01073,10.52,6.94,0,0,0,0,46.67,35.19,0.69,0
"28","BEN04_0010_t",0.207396542880324,1.43543245685501,0.178024113531604,-0.577207461328485,-0.185083038056207,-0.448512307517891,0.637805892194896,-0.036871822084092,0.144905168346026,0.245207249850259,0.198608594744187,0.180327221092419,-0.205928684880845,0.0975626695146792,-0.138359782005828,0.0253376708399653,-0.0833713765092603,0.0742469038613943,0.0108660767097103,-0.188554921586898,-0.0325230246610822,0.0271929301888728,-0.100453786749814,-0.0399993078179033,-0.125696223922795,"BEN04_1",0.00118,0,7.5,0,0,0,0,90.62,1.88,0,0
"29","BEN04_0011_t",-0.106402947789306,0.69867348313384,0.717456541839693,1.54763585559971,0.0789774969947844,-0.849287672610947,-0.441428200105962,0.141863274646545,-0.275006924925545,-0.0283101157353786,-0.19562987571174,0.352409526439989,0.29832551464532,-0.0813993962415579,-0.53767245510954,0.181332015675741,-0.170420891278153,0.420099877352507,-0.0215536323807164,-0.332499786345563,-0.0696249021520153,0.22635755220072,-0.00736768433060098,-0.186349365145067,-0.0820429784978366,"BEN04_8",0.00165,100,0,0,0,0,0,0,0,0,0
"30","BEN04_0012_t",-0.0247676056954108,0.818013720091251,-0.0187197662232106,0.821006607756902,-0.604952120447002,-0.534729413619777,-0.401783511739142,0.339590295407361,-0.0922255133678298,-0.0230764869047266,-0.00631264619526254,0.150830434789496,0.0606960143278554,-0.0481516141831844,-0.249250077123988,0.554741596799952,-0.127519313792466,0.29831698248228,-0.103889194014362,-0.252078545013162,0.0630710093507452,-0.090643517276467,0.0124612905643185,-0.142289648498158,0.055797602354627,"BEN04_12",0.00155,2.38,1.43,0,0,0,0,92.38,3.81,0,0
"31","BEN04_0013_t",0.215576498703311,1.02316956869665,-0.296344724606249,-0.44454909315913,-0.566413721895665,0.172390028140158,-0.00720534985815459,0.197364131157928,-0.0289175263431628,0.426926512355649,-0.452513987103302,-0.0374719253395707,-0.162843787823532,0.139098838719394,-0.277031951755271,0.1518272821129,-0.276037516635238,0.115185034720319,0.18182968857171,-0.249650820656098,-0.0783238462844282,-0.0129942432603116,0.0342671207499221,0.0785618140438379,-0.0490380928175817,"BEN04_16",0.00134,1.1,0.55,0,0,0,0,96.7,0,0,1.65
"32","BEN04_0014_t",-0.0794734179732376,1.04899628046769,0.626299108171253,0.882301246747269,0.0802900679935114,-0.375564429331087,-0.138780650009862,0.593921873097949,-0.186655722948729,0.170156814989497,0.182066466074059,0.127164247921685,0.108910141962858,0.0649538296772239,-0.319543581568219,0.360279062271145,-0.111580273336686,0.292502801458835,-0.0272980722663952,-0.271864056763011,0.000946607053796427,-0.014086677921235,0.00177973336955882,-0.208698718798461,0.0335852887227834,"BEN04_22",0.00176,27.62,0,0,0,0,0,72.38,0,0,0
"33","BEN04_0015_t",-0.0812478369954621,1.08702894060021,-0.320736434645267,0.0940971793063413,-0.362518483701274,-0.841248392845826,0.495299352935556,0.363676408379681,0.459261397414334,0.389246610675259,0.279492932948264,0.278153982219229,0.137089486025154,0.064804250435196,-0.238388352560099,0.243452089381194,-0.0482238438861073,0.0664817904945865,-0.0163937116495358,-0.183104460760763,-0.0637492149589467,-0.105722966237329,-0.0912748694430087,-0.2784041423189,0.0165175966067477,"BEN04_14",0.00143,0.52,0,0,0,0,0,81.96,0,0,17.53
"34","BEN04_0016_t",-6.39022662090631,-3.57684930675625,0.644272156281628,-1.0153758226837,2.34726603272345,0.76002980448191,1.43157578242756,-1.11980313183717,0.604676679941474,-0.572826291288879,0.0151497730369538,0.554536825194234,-1.03183152151607,0.3024635067264,-0.317008849907324,-0.014508842745249,0.587106764284442,-0.246018196525537,0.273590804073239,-0.228220828980135,-0.265638148221604,0.123024593629502,0.198188958025305,0.283826579165279,0.0859337275906658,"BEN04_25",0.00979,8.66,2.18,0,0,0,0,86.07,3.09,0,0
"35","BEN04_0017_t",1.3504003670056,0.197331342153218,0.495504224962445,-0.113598355424753,-0.0145412294740388,0.0251429707477664,-0.0338282821791663,0.169206021081572,-0.00171405454446841,-0.202643814342701,0.0643677947225014,0.374998466633498,-0.000972656956392289,0.275784461246695,0.0489178982870968,-0.167402452967491,0.137766266028799,0.165712877247563,-0.163979904951083,-0.20513150315553,0.0200737898775458,0.0311393088875514,-0.105003031701079,0.0103931561973775,-0.0568206224305203,"BEN04_27",0.00129,0.57,0,0,0,0,0,64.57,0,0,34.86
"36","BEN04_0018_t",-0.093305331396178,0.964607098359947,0.401104691361994,0.760918202179756,-0.764826201751071,-0.412665225709203,0.190511846944027,0.367158309579044,-0.110195942969386,0.598538889984267,0.0537012296700936,-0.00831008362975087,-0.0284365156787656,0.310360228130219,0.00294000587936895,0.307623074526193,-0.243750867771805,0.193752612503145,-0.162606529153894,-0.152313996061766,0.0667127307889722,-0.105260823751766,0.0511014659244262,-0.165912751685228,0.0772321979550254,"BEN04_11",0.0017,1.74,0,0,0,0,0,98.26,0,0,0
"37","BEN04_0019_t",-0.385568657964866,0.956556559223494,-0.149730880773189,0.62275610987799,-0.657285966552131,-0.625761430952772,-0.0863476465421811,0.402606137318963,0.0264205666036622,0.369522617329088,-0.110796204491707,0.627405361798432,0.18368392016699,0.215774219472088,-0.266798885920741,0.32767299323999,-0.241500876612437,0.314682969144392,-0.0194706042195273,-0.15050658432804,-0.00185072781187332,-0.134826994479843,-0.0633487817012672,-0.193728259027831,0.150495904670317,"BEN04_0",0.00136,1.08,0,0,0,0,0,61.62,0,0.54,36.76
"38","BEN04_0020_t",0.459925057929548,0.88436861479305,0.165442444432597,0.0136638902208344,-0.235905607958833,-0.866638634052275,0.198812431579607,0.190547805304149,0.4503192761364,-0.0302218091632792,0.0815364299482626,0.485142267365654,-0.343672064081452,0.0624727708092164,0.0850917415006614,0.156564530559307,-0.16999118961166,0.157876394021926,-0.0810206530671016,-0.198982038302793,0.0735236805364709,0.0561948146203988,0.0179582755988626,0.0533125827384512,0.105139728538185,"BEN04_7",0.00142,0,0,0,0,0,0,9.38,0,0,90.62
"39","BEN04_0021_t",0.445995589747795,0.727404564652381,0.373280508113248,0.00681835958693397,-0.0559502389049372,-0.565116887896828,0.795251390231515,0.665609867251471,0.0625674148215023,-0.129370094594406,0.416379809782369,0.310021913009783,-0.0700060375081149,0.181024870555731,-0.0261671902531426,-0.110890295054672,0.0424896445585742,-0.152260723081813,0.0254511348734339,0.0163778945133499,0.0129377909676021,0.105472887663511,0.0139564017596653,0.194997033413184,-0.0528644463956792,"BEN04_26",0.00161,0,0,0,0,0,0,55.25,0,0,44.75
"40","BEN04_0022_t",-1.4133675822349,0.899195529209396,-0.10158928338384,1.22981554968688,-0.333345027587574,-0.270497123263985,-0.322039327403665,0.261716570524755,-0.325710579248485,0.574286187827844,0.475008938583339,0.159204001193761,-0.0358407028431444,0.205970813052782,0.0271462573445911,0.499456187894745,-0.150903930411276,0.0327957435242819,-0.0932271914677242,-0.35799048726006,0.117654773226857,0.0331137883642095,-0.291169396683703,-0.0381720831452402,-0.0633733384871744,"BEN04_10",0.00175,0.84,0,0,0,0,0,18.14,0,0,81.01
"41","BEN04_0023_t",-5.31853639519082,-2.77734718684831,-0.891765137562395,0.838249100684495,0.0293725787617379,1.54791397079708,0.641116978526728,-0.718835865515874,-0.270984311019034,0.379840416506773,0.431440491559305,-0.00491189541362742,-0.267035487333191,-0.155341165436087,0.0981092499180726,0.0808789641396252,0.592675192837859,-0.222598941967876,0.168830489386349,-0.668634481792448,-0.274692763228155,0.0379801825655967,0.547072882555102,0.277817806063776,-0.0346805772970385,"BEN04_19",0.00925,8.69,0,0,0,0,0,84.61,4.47,0,2.23
"42","BEN04_0024_t",-0.0616912539033718,0.919590206916348,0.501275107457483,0.66785339125718,-0.0461292841787696,-0.678488698597547,0.355190243219293,0.320959939267298,-0.190618839525846,-0.179787107924682,-0.0688922348030725,0.365092628070623,0.0576650323448254,-0.405914193516159,-0.433574294221465,-0.0140143803681414,0.06350368447459,0.10417702354196,-0.0732706459114711,-0.0442163342832553,-0.205081206884659,0.157214190983348,-0.122155270813132,0.0530332809558433,-0.19520224039625,"BEN04_21",0.00162,0.45,0,0,0,0,0,1.36,0,0,98.18
"43","BEN04_0025_t",0.750087626207346,1.58704719357108,0.657808664565656,-0.434574436337732,-0.823373169868882,-0.268663231658376,0.349841483049352,0.0822503133170782,0.15779202672636,-0.124559738872272,0.137604883687424,0.795577217249158,0.0713684601909126,0.223899794632287,0.28622128992712,-0.118994266169127,0.147256895332396,0.184266673368132,0.0419216052455508,0.0217209844780938,0.0190164231548941,0.103218481308863,0.0546819546520867,-0.0289221782816365,0.0185081528369916,"BEN04_6",0.0015,0,0,0,0,0,0,0.49,0,0,99.51
"44","BEN04_0026_t",-0.00895221339054833,1.73522645009907,0.199603627927458,-0.39507900407685,-0.811102713005805,-0.811981551901998,0.152529361730926,0.0348815028020005,0.197261100313014,-0.385557500919746,0.00894621764175983,0.310615101662947,-0.0296483761903499,0.156359390408282,-0.156202058813444,-0.13014724442906,-0.0451958718132677,-0.129677664277224,0.0107980418906848,0.114478825054951,-0.248288522415313,0.0210875620725846,0.21022449346212,0.119285427227397,-0.179176914829289,"BEN04_20",0.00165,8.04,3.12,0,0,0,0,78.12,8.48,2.23,0
"45","BEN04_0027_t",0.114633480009721,1.62884680702148,0.503561565431362,-0.956018921015446,0.338408820462349,0.799691862366018,-0.101411368206448,0.387642224695875,-0.0256428462931169,-0.392731110173469,0.180189248328714,-0.0369974146079411,0.135330574777511,-0.159666260886057,0.0957701813515923,-0.31596120991257,-0.0682657670349376,0.0295396336571767,0.163807587305921,0.0952070300676426,0.0315916580581169,0.121259164841899,0.0906180586850569,0.0834481318609984,0.0285666592950156,"BEN04_5",0.00136,0,0,0,0,0,0,3.78,0,0,96.22
"46","BEN05_0000_t",1.57645176641205,-0.47405200665615,0.115925440248838,-0.212221712968805,0.0652918197224722,0.272188362321374,0.113591996535577,0.072493230233638,0.168837533250392,0.184680491133398,-0.193100662787957,0.0157971253705077,-0.142116417786164,-0.00226785398312402,0.124225427288774,-0.0243112551173823,-0.11821843319655,0.205528726927626,-0.0508143110908746,-0.11922171751179,-0.02019322914574,-0.0415967777105577,0.00565873545096305,-0.0613964721664618,-0.0903267115924397,"BEN05_9",0.00244,8.28,0,0,0,0,0,14.71,0,33.79,43.22
"47","BEN05_0001_t",1.34666184557711,-1.05751868143735,-1.17619523631633,0.123292892732882,-1.44107980714506,-1.33730358635613,1.27870795940605,0.209011246517221,0.272671618694523,0.757123669858978,-0.426870803922457,-0.0825436266398523,0.070450200908846,0.637623624494991,0.0594399858000196,-0.256762319540394,-0.124517157392288,-0.027691778712353,0.0244601261157986,0.266363776650138,-0.0620704599474859,0.0876952676065072,0.214746373951893,-0.205750743408786,0.0256110581897461,"BEN05_29",0.0021,17.55,0,0,0,0,0,14.63,0,27.93,39.89
"48","BEN05_0002_t",1.79537361845097,-0.254424973534797,0.0458170496636012,-0.0994970070140652,0.126301354270919,-0.260575951342161,0.248118816349443,-1.31578462462766,-0.458904961219226,-0.28768318179908,0.0817032532028817,-0.568715312751994,-0.175532557933157,-0.246940801955315,-0.0085139911864592,0.0558455221487629,-0.0421539443930988,-0.227976007966227,0.258503486877492,-0.00263683722219282,0.0998485373351657,-0.185264143491055,-0.0515155159093355,-0.0108971268750977,-0.00109427782071643,"BEN05_12",0.00201,10.58,0,1.95,0,0,0,15.32,0,26.46,45.68
"49","BEN05_0003_t",1.56371970301071,-0.0584784221915552,-0.40569996984775,-1.14085285832098,-0.181086163711378,0.876017125922095,-0.183472444378182,0.0132167684941335,0.0997465892584034,0.341505501694532,-0.143773794277839,-0.0186623014924114,0.0375386412825055,0.440901416603742,0.0828874536781316,-0.0701135602068868,0.0538355885889061,-0.049875631594268,0.043569168714423,-0.040587958961353,-0.0361197726964036,-0.0518527720163186,0.0531622216601303,-0.0230116804082953,0.086308761913307,"BEN05_26",0.0021,8.8,0,1.87,0,0,0,9.33,0,33.6,46.4
