==ID: 0{'N0': 0.10825207262384626, 'Nmax': -777.2442227468191, 'rmax': 0.00013664053212447937}-133.64662411819816
==ID: 203{'N0': 0.013222337355052599, 'Nmax': 0.2240089762120033, 'rmax': 0.3995533662854747}-103.08305176811979

==ID: 204{'N0': 0.0525869243771423, 'Nmax': -203554.1057932179, 'rmax': 0.001957161850698816}-188.68817210614174

fffffffffff==ID: 205{'N0': 0.0525869243771423, 'Nmax': -203554.1057932179, 'rmax': 0.001957161850698816}-188.68817210614174

fffffffffff==ID: 206{'N0': 0.0525869243771423, 'Nmax': -203554.1057932179, 'rmax': 0.001957161850698816}-188.68817210614174

fffffffffff==ID: 207{'N0': 0.0525869243771423, 'Nmax': -203554.1057932179, 'rmax': 0.001957161850698816}-188.68817210614174

fffffffffff==ID: 208{'N0': 0.0525869243771423, 'Nmax': -203554.1057932179, 'rmax': 0.001957161850698816}-188.68817210614174

fffffffffff==ID: 209{'N0': 0.0525869243771423, 'Nmax': -203554.1057932179, 'rmax': 0.001957161850698816}-188.68817210614174

fffffffffff==ID: 210{'N0': 0.0525869243771423, 'Nmax': -203554.1057932179, 'rmax': 0.001957161850698816}-188.68817210614174

fffffffffff==ID: 211{'N0': 0.0525869243771423, 'Nmax': -203554.1057932179, 'rmax': 0.001957161850698816}-188.68817210614174

fffffffffff==ID: 212{'N0': 0.0525869243771423, 'Nmax': -203554.1057932179, 'rmax': 0.001957161850698816}-188.68817210614174

fffffffffff==ID: 213{'N0': 0.0525869243771423, 'Nmax': -203554.1057932179, 'rmax': 0.001957161850698816}-188.68817210614174

==ID: 214{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 215{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 216{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 217{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 218{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 219{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 220{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 221{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 222{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 223{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 224{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 225{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 226{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 227{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 228{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 229{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 230{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 231{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 232{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 233{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 234{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 235{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 236{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 237{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 238{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 239{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 240{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 241{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 242{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 243{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 244{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 245{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 246{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 247{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 248{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 249{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 250{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 251{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

fffffffffff==ID: 252{'N0': 18300.129593288533, 'Nmax': 57.96022185116074, 'rmax': -78786.33427525123}64.16264207901168

==ID: 253{'N0': 15485.851659874621, 'Nmax': 13.14116391142109, 'rmax': -315.78196921807114}60.340124239228416

fffffffffff==ID: 254{'N0': 15485.851659874621, 'Nmax': 13.14116391142109, 'rmax': -315.78196921807114}60.340124239228416

fffffffffff==ID: 255{'N0': 15485.851659874621, 'Nmax': 13.14116391142109, 'rmax': -315.78196921807114}60.340124239228416

fffffffffff==ID: 256{'N0': 15485.851659874621, 'Nmax': 13.14116391142109, 'rmax': -315.78196921807114}60.340124239228416

fffffffffff==ID: 257{'N0': 15485.851659874621, 'Nmax': 13.14116391142109, 'rmax': -315.78196921807114}60.340124239228416

fffffffffff==ID: 258{'N0': 15485.851659874621, 'Nmax': 13.14116391142109, 'rmax': -315.78196921807114}60.340124239228416

fffffffffff==ID: 259{'N0': 15485.851659874621, 'Nmax': 13.14116391142109, 'rmax': -315.78196921807114}60.340124239228416

fffffffffff==ID: 260{'N0': 15485.851659874621, 'Nmax': 13.14116391142109, 'rmax': -315.78196921807114}60.340124239228416

fffffffffff==ID: 261{'N0': 15485.851659874621, 'Nmax': 13.14116391142109, 'rmax': -315.78196921807114}60.340124239228416

==ID: 262{'N0': 0.0019551064274077735, 'Nmax': 0.20869107534102546, 'rmax': 0.08002842278494253}-196.23918243794006

==ID: 263{'N0': 0.006511415378994125, 'Nmax': 0.2123334013223649, 'rmax': 0.23423360735749313}-109.8358192605461

==ID: 264{'N0': 0.010235236670652062, 'Nmax': 0.12894549265774186, 'rmax': 0.2764149938972498}-119.61719003533514

==ID: 265{'N0': 0.037798583127265944, 'Nmax': -466847.1887955337, 'rmax': 0.0024323789776683354}-206.94663060269596

==ID: 266{'N0': 0.15263541948990328, 'Nmax': -5164.120228430899, 'rmax': 0.0004112944560996802}-118.18648835087602

==ID: 267{'N0': 0.0195749224075005, 'Nmax': 0.20373929392099044, 'rmax': 0.2424596894522613}-103.43315710798126

==ID: 268{'N0': 0.023228983570019974, 'Nmax': 0.20592885522912607, 'rmax': 0.24860181364469727}-119.22270493522481

==ID: 269{'N0': 0.005677316670356905, 'Nmax': 0.21049937963414372, 'rmax': 0.026036815215239543}-269.8316768937284

==ID: 270{'N0': 0.20287573771969888, 'Nmax': -944.5700696628012, 'rmax': -0.00011706072069333823}-104.31769967443802

==ID: 271{'N0': 0.029940663722367075, 'Nmax': 0.5114609298182174, 'rmax': 0.13237437928633133}-117.09222555720692

==ID: 272{'N0': 0.018294370201325114, 'Nmax': 0.16413670937377278, 'rmax': 0.288695474388611}-120.18416831752802

==ID: 273{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 274{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 275{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 276{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 277{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 278{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 279{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 280{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 281{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 282{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 283{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 284{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 285{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 286{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 287{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 288{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 289{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 290{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 291{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 292{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 293{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 294{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 295{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 296{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 297{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 298{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 299{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 300{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 301{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 302{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

fffffffffff==ID: 303{'N0': 0.013351052725777385, 'Nmax': 0.26102782220269133, 'rmax': 0.01453437523262246}-284.9378394332072

truecounter: 106falsecounter: 198
